project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,47.08939742801877,7.266051770839612,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.Choice, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",4057;4129;4040;4101;4857;4891;6698;422,0.0,,0.0,0.0,0.0,4.125,1.2857142857142858,22,1.2708546462964952E-5,1,5.137874479613211,CIRCLE,8,84,2,0.33071891388307384,0.7953949089757174,0.0,0,cyclicDep,31359,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,50.32882007713235,7.264339454882152,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.LexerFile, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.Tool]",604;4067;4129;4040;4101;4857;4891;6698;4808;4822;6492;512,0.0,,0.0,0.0,0.0,4.083333333333333,1.393939393939394,43,1.1010639460991255E-5,1,5.136663689388158,CIRCLE,12,96,2,0.4930066485916347,0.7563626651120415,0.0,0,cyclicDep,31377,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,53.38189246495342,7.74545903385006,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.LexerFile, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.codegen.model.OutputFile]",519;604;4067;4129;4040;4101;4857;4891;6698;4808;4822;6492;1611,0.0,,0.0,0.0,0.0,4.153846153846154,1.4230769230769231,47,1.0310765268603577E-5,1,5.476866606237982,CIRCLE,13,95,2,0.532938710021193,0.7598790519352535,0.0,0,cyclicDep,31406,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,6.593370095588376,2.6917320699195115,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.LexerFile, org.antlr.v4.codegen.model.OutputFile]",519;604;4067;1609,0.0,,0.0,0.0,0.0,4.75,1.0,8,1.2457841887697544E-5,1,2.6917320699195115,CIRCLE,4,6,1,0.4330127018922193,1.0,0.0,0,cyclicDep,31423,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,49.76532463266728,7.418576586732586,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.LexerFile, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.codegen.model.OutputFile]",519;604;4067;4129;4040;4101;4857;4891;6698;1612,0.0,,0.0,0.0,0.0,4.3,1.4222222222222223,32,1.0602160013254489E-5,1,5.245725811230363,CIRCLE,10,90,2,0.45825756949558405,0.8024653371230128,0.0,0,cyclicDep,31431,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,48.36320232740713,7.418576586732586,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.LexerFile, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",604;4067;4129;4040;4101;4857;4891;6698;521,0.0,,0.0,0.0,0.0,4.222222222222222,1.3888888888888888,29,1.1567702796954831E-5,1,5.245725811230363,CIRCLE,9,85,2,0.41573970964154905,0.7915448249319449,0.0,0,cyclicDep,31445,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,38.97879417640753,4.625931798707384,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.Recognizer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",611;4067;4129;4040;4101;1077,0.0,,0.0,0.0,0.0,4.333333333333333,1.0666666666666667,16,1.0948227318047409E-5,1,4.625931798707384,CIRCLE,6,71,1,0.4714045207910317,0.9977753031397177,0.0,0,cyclicDep,31458,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,9.47108699626608,3.579734405368254,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.Recognizer]",611;4067;1090,0.0,,0.0,0.0,0.0,4.666666666666667,1.3333333333333333,4,1.5549588736249588E-5,1,3.579734405368254,CIRCLE,3,7,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,31468,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,5.383464139839023,2.6917320699195115,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.Recognizer, org.antlr.v4.codegen.model.RuleSempredFunction]",1078;611;4067;592,0.0,,0.0,0.0,0.0,4.75,1.0,6,1.1954371551722578E-5,1,2.6917320699195115,CIRCLE,4,4,1,0.4330127018922193,1.0,0.0,0,cyclicDep,31475,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,42.966080250036306,7.595401676451516,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.Recognizer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.RuleSempredFunction, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.codegen.model.RuleActionFunction]",582;1078;611;4067;4129;4040;4101;1453,0.0,,0.0,0.0,0.0,4.5,1.1428571428571428,24,8.566229270185924E-6,1,5.370760031254538,CIRCLE,8,64,2,0.5,0.989743318610787,0.0,0,cyclicDep,31483,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.913826264483458,3.8586202801540495,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.Recognizer, org.antlr.v4.codegen.model.RuleSempredFunction, org.antlr.v4.codegen.model.RuleActionFunction]",582;1078;611;4067;1455,0.0,,0.0,0.0,0.0,4.8,0.8,9,9.897847292390344E-6,1,3.8586202801540495,CIRCLE,5,8,1,0.39999999999999997,0.9797958971132713,0.0,0,cyclicDep,31495,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,6.593370095588376,2.6917320699195115,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.model.SerializedATN, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.Recognizer]",1089;611;4067;1188,0.0,,0.0,0.0,0.0,4.75,1.0,6,1.1967005304871159E-5,1,2.6917320699195115,CIRCLE,4,6,1,0.4330127018922193,1.0,0.0,0,cyclicDep,31504,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,6.593370095588376,2.6917320699195115,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.SerializedJavaATN, org.antlr.v4.codegen.model.Recognizer]",1091;611;4067;1054,0.0,,0.0,0.0,0.0,4.75,1.0,6,1.1933999892928184E-5,1,2.6917320699195115,CIRCLE,4,6,1,0.4330127018922193,1.0,0.0,0,cyclicDep,31512,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,36.775744349327496,4.67052420289113,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.target.JavaTarget, org.antlr.v4.codegen.model.Recognizer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",1101;611;4067;4129;4040;4101;7687,0.0,,0.0,0.0,0.0,4.428571428571429,1.2380952380952381,18,9.539513895892633E-6,1,4.67052420289113,CIRCLE,7,62,1,0.4948716593053935,0.920908552657796,0.0,0,cyclicDep,31520,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,52.71889194536863,7.418576586732586,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.model.Recognizer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",611;4067;4129;4040;4101;4857;4891;6698;1092,0.0,,0.0,0.0,0.0,4.222222222222222,1.3888888888888888,27,1.1426555421167053E-5,1,5.245725811230363,CIRCLE,9,101,2,0.41573970964154905,0.7915448249319449,0.0,0,cyclicDep,31531,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,47.08939742801877,7.266051770839612,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",4067;4129;4040;4101;4857;4891;6698;602,0.0,,0.0,0.0,0.0,4.125,1.2857142857142858,22,1.2618988569946215E-5,1,5.137874479613211,CIRCLE,8,84,2,0.33071891388307384,0.7953949089757174,0.0,0,cyclicDep,31544,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,50.06589766846889,7.264323939782479,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.tool.LexerGrammar, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.Tool]",619;4067;4129;4040;4101;4857;4891;6698;4808;4822;6492;6788,0.0,,0.0,0.0,0.0,4.0,1.4393939393939394,40,1.1136845427455354E-5,1,5.136652718555967,CIRCLE,12,95,2,0.408248290463863,0.7411863520384854,0.0,0,cyclicDep,31556,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,48.6468599053251,7.418576586732586,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.Lexer, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.tool.LexerGrammar, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",619;4067;4129;4040;4101;4857;4891;6698;6789,0.0,,0.0,0.0,0.0,4.111111111111111,1.4444444444444444,25,1.173597741890696E-5,1,5.245725811230363,CIRCLE,9,86,2,0.3142696805273545,0.7617394000445604,0.0,0,cyclicDep,31572,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,50.32882007713235,8.896962491414486,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.ParserFile, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.Parser, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.codegen.CodeGeneratorExtension, org.antlr.v4.Tool]",929;4062;4129;4040;4101;4857;4891;6698;4808;4822;6492;1336,0.0,,0.0,0.0,0.0,4.083333333333333,1.393939393939394,42,1.1032155659839628E-5,1,5.136663689388158,CIRCLE,12,96,3,0.4930066485916347,0.7563626651120415,0.0,0,cyclicDep,31591,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,49.76532463266728,7.418576586732586,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.codegen.model.ParserFile, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.Parser, org.antlr.v4.codegen.CodeGeneratorExtension]",929;4062;4129;4040;4101;4857;4891;6698;1338,0.0,,0.0,0.0,0.0,4.222222222222222,1.3888888888888888,28,1.1596391062085992E-5,1,5.245725811230363,CIRCLE,9,90,2,0.41573970964154905,0.7915448249319449,0.0,0,cyclicDep,31620,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,36.74779152693052,4.187799506027601,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.OutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.CodeGeneratorExtension]",4129;4040;4101;4857;4891;6698;4056,0.0,,0.0,0.0,0.0,4.0,1.0476190476190477,17,1.395952027374162E-5,1,4.187799506027601,CIRCLE,7,77,1,0.0,0.785353452498602,0.0,0,cyclicDep,31633,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,8.328676676278528,2.6337588192161014,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.codegen.DefaultOutputModelFactory, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator]",3991;4101;3972,0.0,,0.0,0.0,0.0,4.0,0.0,5,6.509429177203096E-6,1,2.6337588192161014,CIRCLE,3,10,1,0.0,0.0,0.0,0,cyclicDep,31644,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,21.014023681305307,4.38172683488887,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.DefaultOutputModelFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator]",3991;4101;4857;4891;6698;3968,0.0,,0.0,0.0,0.0,4.0,1.2,14,9.44632040230472E-6,1,4.38172683488887,CIRCLE,6,23,1,0.0,0.7483314773547883,0.0,0,cyclicDep,31657,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,33.97794469704953,5.5859396989123775,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.codegen.model.BaseListenerFile, org.antlr.v4.codegen.model.ListenerFile, org.antlr.v4.Tool]",220;3989;4101;4857;4891;6698;4808;4822;6492;1322,0.0,,0.0,0.0,0.0,4.1,1.6,28,8.568352416926547E-6,1,5.5859396989123775,CIRCLE,10,37,1,0.5385164807134504,0.6463573143221772,0.0,0,cyclicDep,31667,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,26.573955016286913,4.625931798707384,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.BaseListenerFile, org.antlr.v4.codegen.model.ListenerFile]",220;3989;4101;4857;4891;6698;1325,0.0,,0.0,0.0,0.0,4.285714285714286,1.619047619047619,14,8.237882258566269E-6,1,4.625931798707384,CIRCLE,7,33,1,0.45175395145262565,0.6529194857524804,0.0,0,cyclicDep,31681,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,33.97794469704953,5.5859396989123775,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.VisitorFile, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.BaseVisitorFile, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool]",541;4002;4101;4857;4891;6698;4808;4822;6492;907,0.0,,0.0,0.0,0.0,4.1,1.6,28,8.568352416926547E-6,1,5.5859396989123775,CIRCLE,10,37,1,0.5385164807134504,0.6463573143221772,0.0,0,cyclicDep,31692,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,26.573955016286913,4.625931798707384,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.VisitorFile, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.BaseVisitorFile]",541;4002;4101;4857;4891;6698;910,0.0,,0.0,0.0,0.0,4.285714285714286,1.619047619047619,14,8.237882258566267E-6,1,4.625931798707384,CIRCLE,7,33,1,0.45175395145262565,0.6529194857524804,0.0,0,cyclicDep,31706,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,15.892624956408428,3.5536989743438876,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.model.LeftRecursiveRuleFunction, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator]",4011;4101;814,0.0,,0.0,0.0,0.0,4.333333333333333,1.3333333333333333,4,6.359554422815913E-6,1,3.5536989743438876,CIRCLE,3,20,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,31717,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,27.353964728921692,6.359667620037728,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.model.LeftRecursiveRuleFunction, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.tool.LeftRecursiveRule]",821;4011;4101;4857;4891;6698;6813,0.0,,0.0,0.0,0.0,4.142857142857143,1.7142857142857142,17,8.336289688214298E-6,1,4.496964100221189,CIRCLE,7,37,2,0.3499271061118826,0.5471012044321932,0.0,0,cyclicDep,31724,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.051378572216967,3.5536989743438876,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.model.StarBlock, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator]",3994;4101;375,0.0,,0.0,0.0,0.0,4.333333333333333,1.3333333333333333,4,6.359554422815913E-6,1,3.5536989743438876,CIRCLE,3,8,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,31735,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,24.77537662826257,4.187802993975512,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelController, org.antlr.v4.codegen.CodeGenerator]",4101;4857;4891;6698;3997,0.0,,0.0,0.0,0.0,4.0,1.4,10,1.103103703705572E-5,1,4.187802993975512,CIRCLE,5,35,1,0.0,0.66332495807108,0.0,0,cyclicDep,31742,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,35.59623856640635,5.137874479613211,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.OutputModelWalker, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool]",4106;4857;4891;6698;4808;4822;6492;4095,0.0,,0.0,0.0,0.0,3.875,1.5,21,1.0174136502394094E-5,1,5.137874479613211,CIRCLE,8,48,1,0.33071891388307384,0.6813851438692469,0.0,0,cyclicDep,31751,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29.958698932377967,5.137874479613211,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.analysis.LeftRecursionDetector, org.antlr.v4.Tool]",4104;4857;4891;6698;4808;4822;6492;4171,0.0,,0.0,0.0,0.0,3.875,1.5,24,1.0179681771630982E-5,1,5.137874479613211,CIRCLE,8,34,1,0.33071891388307384,0.6813851438692469,0.0,0,cyclicDep,31763,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,24.396422518950235,4.38172683488887,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.analysis.AnalysisPipeline, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.analysis.LeftRecursionDetector]",4104;4857;4891;6698;4808;4822;4147,0.0,,0.0,0.0,0.0,4.0,1.5238095238095237,14,8.025749813458891E-6,1,4.38172683488887,CIRCLE,7,31,1,0.0,0.5870870479018072,0.0,0,cyclicDep,31775,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,11.725880298648766,3.535485935203498,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.codegen.ParserFactory, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.InvokeRule]",4152;4104;675,0.0,,0.0,0.0,0.0,4.333333333333333,1.3333333333333333,5,5.753699087245941E-6,1,3.535485935203498,CIRCLE,3,11,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,31792,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,20.310011947237776,4.432007957794027,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.codegen.model.LL1AltBlock, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator]",4174;4104;4857;4891;6698;1248,0.0,,0.0,0.0,0.0,4.166666666666667,1.6,12,9.103575395826438E-6,1,4.432007957794027,CIRCLE,6,21,1,0.37267799624996495,0.6110100926607787,0.0,0,cyclicDep,31805,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,20.310011947237776,4.432007957794027,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.tool.Grammar, org.antlr.v4.codegen.ParserFactory, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.analysis.LeftRecursiveRuleTransformer, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.model.LL1OptionalBlockSingleAlt]",4153;4104;4857;4891;6698;766,0.0,,0.0,0.0,0.0,4.166666666666667,1.6,12,9.068455357326143E-6,1,4.432007957794027,CIRCLE,6,21,1,0.37267799624996495,0.6110100926607787,0.0,0,cyclicDep,31815,smell
