project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29709,affects,cyclicDep,29706,org.antlr.v4.runtime.atn.LexerATNSimulator,1857
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29710,affects,cyclicDep,29706,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29711,affects,cyclicDep,29706,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29712,affects,cyclicDep,29706,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29713,affects,cyclicDep,29706,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29714,affects,cyclicDep,29706,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29719,affects,cyclicDep,29716,org.antlr.v4.runtime.atn.LexerATNConfig,7885
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29720,affects,cyclicDep,29716,org.antlr.v4.runtime.atn.LexerATNSimulator,1857
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29721,affects,cyclicDep,29716,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29722,affects,cyclicDep,29716,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29723,affects,cyclicDep,29716,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29724,affects,cyclicDep,29716,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29725,affects,cyclicDep,29716,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29726,affects,cyclicDep,29716,org.antlr.v4.runtime.atn.ATNConfig,2304
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29731,affects,cyclicDep,29728,org.antlr.v4.runtime.atn.LexerATNConfig,7885
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29732,affects,cyclicDep,29728,org.antlr.v4.runtime.atn.LexerATNSimulator,1857
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29733,affects,cyclicDep,29728,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29734,affects,cyclicDep,29728,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29735,affects,cyclicDep,29728,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29736,affects,cyclicDep,29728,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29737,affects,cyclicDep,29728,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29742,affects,cyclicDep,29739,org.antlr.v4.runtime.atn.OrderedATNConfigSet,8403
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29743,affects,cyclicDep,29739,org.antlr.v4.runtime.atn.LexerATNSimulator,1857
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29744,affects,cyclicDep,29739,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29745,affects,cyclicDep,29739,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29746,affects,cyclicDep,29739,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29747,affects,cyclicDep,29739,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29748,affects,cyclicDep,29739,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29749,affects,cyclicDep,29739,org.antlr.v4.runtime.atn.ATNConfig,2304
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29750,affects,cyclicDep,29739,org.antlr.v4.runtime.atn.ATNConfigSet,2484
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29755,affects,cyclicDep,29752,org.antlr.v4.runtime.atn.TokensStartState,1849
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29756,affects,cyclicDep,29752,org.antlr.v4.runtime.atn.LexerATNSimulator,1857
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29757,affects,cyclicDep,29752,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29758,affects,cyclicDep,29752,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29759,affects,cyclicDep,29752,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29760,affects,cyclicDep,29752,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29761,affects,cyclicDep,29752,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29766,affects,cyclicDep,29763,org.antlr.v4.runtime.atn.LexerATNSimulator,1857
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29767,affects,cyclicDep,29763,org.antlr.v4.runtime.Lexer,1867
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29768,affects,cyclicDep,29763,org.antlr.v4.runtime.misc.IntervalSet,476
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29769,affects,cyclicDep,29763,org.antlr.v4.runtime.atn.AtomTransition,5073
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29770,affects,cyclicDep,29763,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29775,affects,cyclicDep,29772,org.antlr.v4.runtime.atn.RangeTransition,5157
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29776,affects,cyclicDep,29772,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29777,affects,cyclicDep,29772,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29788,affects,cyclicDep,29785,org.antlr.v4.runtime.atn.WildcardTransition,5304
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29789,affects,cyclicDep,29785,org.antlr.v4.runtime.atn.Transition,1781
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29790,affects,cyclicDep,29785,org.antlr.v4.runtime.atn.ATNState,332
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29801,affects,cyclicDep,29798,org.antlr.v4.runtime.ConsoleErrorListener,5746
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29802,affects,cyclicDep,29798,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29803,affects,cyclicDep,29798,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29814,affects,cyclicDep,29811,org.antlr.v4.runtime.ProxyErrorListener,5895
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29815,affects,cyclicDep,29811,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29816,affects,cyclicDep,29811,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29817,affects,cyclicDep,29811,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29822,affects,cyclicDep,29819,org.antlr.v4.runtime.ProxyErrorListener,5895
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29823,affects,cyclicDep,29819,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29824,affects,cyclicDep,29819,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29825,affects,cyclicDep,29819,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29826,affects,cyclicDep,29819,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29831,affects,cyclicDep,29828,org.antlr.v4.runtime.ProxyErrorListener,5895
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29832,affects,cyclicDep,29828,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29833,affects,cyclicDep,29828,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29850,affects,cyclicDep,29847,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29851,affects,cyclicDep,29847,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29852,affects,cyclicDep,29847,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29853,affects,cyclicDep,29847,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29854,affects,cyclicDep,29847,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29859,affects,cyclicDep,29856,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29860,affects,cyclicDep,29856,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29861,affects,cyclicDep,29856,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29862,affects,cyclicDep,29856,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29863,affects,cyclicDep,29856,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29864,affects,cyclicDep,29856,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29869,affects,cyclicDep,29866,org.antlr.v4.runtime.atn.ProfilingATNSimulator,4587
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29870,affects,cyclicDep,29866,org.antlr.v4.runtime.atn.ParseInfo,2588
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29871,affects,cyclicDep,29866,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29872,affects,cyclicDep,29866,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29873,affects,cyclicDep,29866,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29874,affects,cyclicDep,29866,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29879,affects,cyclicDep,29876,org.antlr.v4.runtime.atn.ProfilingATNSimulator,4587
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29880,affects,cyclicDep,29876,org.antlr.v4.runtime.atn.ParseInfo,2588
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29881,affects,cyclicDep,29876,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29886,affects,cyclicDep,29883,org.antlr.v4.runtime.atn.ProfilingATNSimulator,4587
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29887,affects,cyclicDep,29883,org.antlr.v4.runtime.atn.ParseInfo,2588
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29888,affects,cyclicDep,29883,org.antlr.v4.runtime.Recognizer,2456
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29889,affects,cyclicDep,29883,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29890,affects,cyclicDep,29883,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29891,affects,cyclicDep,29883,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29892,affects,cyclicDep,29883,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29893,affects,cyclicDep,29883,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29898,affects,cyclicDep,29895,org.antlr.v4.runtime.RecognitionException,1831
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29899,affects,cyclicDep,29895,org.antlr.v4.runtime.ANTLRErrorListener,5660
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29900,affects,cyclicDep,29895,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29901,affects,cyclicDep,29895,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29912,affects,cyclicDep,29909,org.antlr.v4.runtime.FailedPredicateException,5573
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29913,affects,cyclicDep,29909,org.antlr.v4.runtime.DefaultErrorStrategy,2407
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29914,affects,cyclicDep,29909,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29919,affects,cyclicDep,29916,org.antlr.v4.runtime.FailedPredicateException,5573
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29920,affects,cyclicDep,29916,org.antlr.v4.runtime.DefaultErrorStrategy,2407
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29921,affects,cyclicDep,29916,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29922,affects,cyclicDep,29916,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29923,affects,cyclicDep,29916,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29928,affects,cyclicDep,29925,org.antlr.v4.runtime.InputMismatchException,2908
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29929,affects,cyclicDep,29925,org.antlr.v4.runtime.DefaultErrorStrategy,2407
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29930,affects,cyclicDep,29925,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29941,affects,cyclicDep,29938,org.antlr.v4.runtime.DefaultErrorStrategy,2407
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29942,affects,cyclicDep,29938,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29943,affects,cyclicDep,29938,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29948,affects,cyclicDep,29945,org.antlr.v4.runtime.DefaultErrorStrategy,2407
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29949,affects,cyclicDep,29945,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29950,affects,cyclicDep,29945,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29951,affects,cyclicDep,29945,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29962,affects,cyclicDep,29959,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29963,affects,cyclicDep,29959,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29964,affects,cyclicDep,29959,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29969,affects,cyclicDep,29966,org.antlr.v4.runtime.atn.ATNDeserializer,1046
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29970,affects,cyclicDep,29966,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29971,affects,cyclicDep,29966,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29972,affects,cyclicDep,29966,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29983,affects,cyclicDep,29980,org.antlr.v4.runtime.BailErrorStrategy,2341
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29984,affects,cyclicDep,29980,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29985,affects,cyclicDep,29980,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29986,affects,cyclicDep,29980,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29991,affects,cyclicDep,29988,org.antlr.v4.runtime.BufferedTokenStream,1971
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29992,affects,cyclicDep,29988,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29993,affects,cyclicDep,29988,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29994,affects,cyclicDep,29988,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29995,affects,cyclicDep,29988,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30000,affects,cyclicDep,29997,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30001,affects,cyclicDep,29997,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30002,affects,cyclicDep,29997,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30007,affects,cyclicDep,30004,org.antlr.v4.runtime.ParserInterpreter,2358
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30008,affects,cyclicDep,30004,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30009,affects,cyclicDep,30004,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30010,affects,cyclicDep,30004,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30015,affects,cyclicDep,30012,org.antlr.v4.runtime.ParserInterpreter,2358
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30016,affects,cyclicDep,30012,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30017,affects,cyclicDep,30012,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30018,affects,cyclicDep,30012,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30019,affects,cyclicDep,30012,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30024,affects,cyclicDep,30021,org.antlr.v4.runtime.ParserInterpreter,2358
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30025,affects,cyclicDep,30021,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30026,affects,cyclicDep,30021,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30027,affects,cyclicDep,30021,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30028,affects,cyclicDep,30021,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30029,affects,cyclicDep,30021,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30034,affects,cyclicDep,30031,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30035,affects,cyclicDep,30031,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30036,affects,cyclicDep,30031,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30037,affects,cyclicDep,30031,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30042,affects,cyclicDep,30039,org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher,2916
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30043,affects,cyclicDep,30039,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30044,affects,cyclicDep,30039,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30045,affects,cyclicDep,30039,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30046,affects,cyclicDep,30039,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30057,affects,cyclicDep,30054,org.antlr.v4.runtime.tree.xpath.XPath,2829
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30058,affects,cyclicDep,30054,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30059,affects,cyclicDep,30054,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30064,affects,cyclicDep,30061,org.antlr.v4.runtime.tree.xpath.XPathLexer,6212
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30065,affects,cyclicDep,30061,org.antlr.v4.runtime.tree.xpath.XPath,2829
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30066,affects,cyclicDep,30061,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30067,affects,cyclicDep,30061,org.antlr.v4.runtime.Parser,2250
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30068,affects,cyclicDep,30061,org.antlr.v4.runtime.RuleContext,2839
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30069,affects,cyclicDep,30061,org.antlr.v4.runtime.atn.ATN,1055
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30074,affects,cyclicDep,30071,org.antlr.v4.runtime.tree.Trees,2956
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30075,affects,cyclicDep,30071,org.antlr.v4.runtime.tree.xpath.XPathRuleAnywhereElement,6246
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30076,affects,cyclicDep,30071,org.antlr.v4.runtime.tree.xpath.XPath,2829
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30077,affects,cyclicDep,30071,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,2881
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30078,affects,cyclicDep,30071,org.antlr.v4.runtime.Parser,2250
