project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ENUM,2,0,0.0,false,8,0,0.0053570193096878676,0,ENUM,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ErrorSeverity.java,tool/src/org/antlr/v4/tool/ErrorSeverity.java,org.antlr.v4.tool.ErrorSeverity,ErrorSeverity,6621,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,70,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/target/CppTarget.java,tool/src/org/antlr/v4/codegen/target/CppTarget.java,org.antlr.v4.codegen.target.CppTarget,CppTarget,7645,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,21,0,8.094853379889935E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/StreamReader.java,runtime-testsuite/test/org/antlr/v4/test/runtime/StreamReader.java,org.antlr.v4.test.runtime.StreamReader,StreamReader,4574,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,8,0,5.658456465654826E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListIndexedGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListIndexedGetterDecl.java,org.antlr.v4.codegen.model.decl.ContextTokenListIndexedGetterDecl,ContextTokenListIndexedGetterDecl,1503,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,15,0,6.77840221001824E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/GrammarSyntaxMessage.java,tool/src/org/antlr/v4/tool/GrammarSyntaxMessage.java,org.antlr.v4.tool.GrammarSyntaxMessage,GrammarSyntaxMessage,6629,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,16,0.0,false,102,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestLookaheadTrees.java,tool-testsuite/test/org/antlr/v4/test/tool/TestLookaheadTrees.java,org.antlr.v4.test.tool.TestLookaheadTrees,TestLookaheadTrees,2534,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,10,0,5.658456465654826E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/ContextRuleGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleGetterDecl.java,org.antlr.v4.codegen.model.decl.ContextRuleGetterDecl,ContextRuleGetterDecl,1511,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,5,7,0.0,false,11,0,0.0016450140553853723,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/LexerFile.java,tool/src/org/antlr/v4/codegen/model/LexerFile.java,org.antlr.v4.codegen.model.LexerFile,LexerFile,489,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,18,0.0,false,100,0,8.547924259139877E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/ProfilingATNSimulator.java,runtime/Java/src/org/antlr/v4/runtime/atn/ProfilingATNSimulator.java,org.antlr.v4.runtime.atn.ProfilingATNSimulator,ProfilingATNSimulator,4587,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,76,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/target/GoTarget.java,tool/src/org/antlr/v4/codegen/target/GoTarget.java,org.antlr.v4.codegen.target.GoTarget,GoTarget,7659,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,7,2,0.0,false,18,0,0.0014661799548562073,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/DecisionEventInfo.java,runtime/Java/src/org/antlr/v4/runtime/atn/DecisionEventInfo.java,org.antlr.v4.runtime.atn.DecisionEventInfo,DecisionEventInfo,2541,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,5,9,0.0,false,25,0,0.0016855739212001388,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/Lexer.java,tool/src/org/antlr/v4/codegen/model/Lexer.java,org.antlr.v4.codegen.model.Lexer,Lexer,495,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,1,2,0.0,false,6,0,5.312331940812606E-4,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/java/helpers/RuntimeTestParser.java,runtime-testsuite/test/org/antlr/v4/test/runtime/java/helpers/RuntimeTestParser.java,org.antlr.v4.test.runtime.java.helpers.RuntimeTestParser,RuntimeTestParser,4596,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,6,5,0.0,false,36,0,8.06612944994112E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/DecisionInfo.java,runtime/Java/src/org/antlr/v4/runtime/atn/DecisionInfo.java,org.antlr.v4.runtime.atn.DecisionInfo,DecisionInfo,2549,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,8,0,5.658456465654826E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/ContextTokenGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenGetterDecl.java,org.antlr.v4.codegen.model.decl.ContextTokenGetterDecl,ContextTokenGetterDecl,1528,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,13,10,0.0,false,28,0,0.0017209080960216305,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/Action.java,tool/src/org/antlr/v4/codegen/model/Action.java,org.antlr.v4.codegen.model.Action,Action,504,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,0,0.0,false,23,0,0.0012770738439318958,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java,org.antlr.v4.runtime.misc.DoubleKeyMap,DoubleKeyMap,6648,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,33,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/target/JavaScriptTarget.java,tool/src/org/antlr/v4/codegen/target/JavaScriptTarget.java,org.antlr.v4.codegen.target.JavaScriptTarget,JavaScriptTarget,7674,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,4,0.0,false,13,0,6.175717301141876E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/InterpreterTreeTextProvider.java,tool-testsuite/test/org/antlr/v4/test/tool/InterpreterTreeTextProvider.java,org.antlr.v4.test.tool.InterpreterTreeTextProvider,InterpreterTreeTextProvider,2557,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,4,6,0.0,false,25,0,9.962952541346898E-4,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/OutputFile.java,tool/src/org/antlr/v4/codegen/model/OutputFile.java,org.antlr.v4.codegen.model.OutputFile,OutputFile,513,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,18,2,0.0,false,5,0,0.0038355254215358394,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/RuleStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/RuleStartState.java,org.antlr.v4.runtime.atn.RuleStartState,RuleStartState,1537,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,1,0.0,false,11,0,0.0011313604965941604,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/MultiMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/MultiMap.java,org.antlr.v4.runtime.misc.MultiMap,MultiMap,3591,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,9,0.0,false,66,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/java/TestInterpreterDataReader.java,runtime-testsuite/test/org/antlr/v4/test/runtime/java/TestInterpreterDataReader.java,org.antlr.v4.test.runtime.java.TestInterpreterDataReader,TestInterpreterDataReader,4616,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,6,7,0.0,false,63,0,6.692497340475686E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/gui/Trees.java,tool/src/org/antlr/v4/gui/Trees.java,org.antlr.v4.gui.Trees,Trees,2572,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,4,0.0,false,8,0,6.620399269914425E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListGetterDecl.java,org.antlr.v4.codegen.model.decl.ContextRuleListGetterDecl,ContextRuleListGetterDecl,1549,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,83,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/target/TypeScriptTarget.java,tool/src/org/antlr/v4/codegen/target/TypeScriptTarget.java,org.antlr.v4.codegen.target.TypeScriptTarget,TypeScriptTarget,7694,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,3,0,5.392596935640562E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/BaseVisitorFile.java,tool/src/org/antlr/v4/codegen/model/BaseVisitorFile.java,org.antlr.v4.codegen.model.BaseVisitorFile,BaseVisitorFile,528,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,21,0,6.702563110169428E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/ATNDeserializationOptions.java,runtime/Java/src/org/antlr/v4/runtime/atn/ATNDeserializationOptions.java,org.antlr.v4.runtime.atn.ATNDeserializationOptions,ATNDeserializationOptions,5650,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,6,26,0.0,false,173,0,9.731449242285455E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/GrammarParserInterpreter.java,tool/src/org/antlr/v4/tool/GrammarParserInterpreter.java,org.antlr.v4.tool.GrammarParserInterpreter,GrammarParserInterpreter,2580,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,61,0,5.437255030649394E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/InterpreterDataReader.java,runtime/Java/src/org/antlr/v4/runtime/misc/InterpreterDataReader.java,org.antlr.v4.runtime.misc.InterpreterDataReader,InterpreterDataReader,4628,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,4,0.0,false,6,0,6.620399269914425E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListGetterDecl.java,org.antlr.v4.codegen.model.decl.ContextTokenListGetterDecl,ContextTokenListGetterDecl,1557,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,10,0.0,false,29,0,7.684454218969674E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/VisitorFile.java,tool/src/org/antlr/v4/codegen/model/VisitorFile.java,org.antlr.v4.codegen.model.VisitorFile,VisitorFile,535,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,37,0,5.238542367586881E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/pattern/RuleTagToken.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/RuleTagToken.java,org.antlr.v4.runtime.tree.pattern.RuleTagToken,RuleTagToken,3609,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,140,0,6.213241902431362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/CustomDescriptors.java,runtime-testsuite/test/org/antlr/v4/test/runtime/CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,CustomDescriptors,8731,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,5,0.0,false,43,0,0.001047696236980988,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/ParseInfo.java,runtime/Java/src/org/antlr/v4/runtime/atn/ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,ParseInfo,2588,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,5,5,0.0,false,32,0,0.0017815861632141348,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/ANTLRErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/ANTLRErrorListener.java,org.antlr.v4.runtime.ANTLRErrorListener,ANTLRErrorListener,5660,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,38,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/java/TestIntegerList.java,runtime-testsuite/test/org/antlr/v4/test/runtime/java/TestIntegerList.java,org.antlr.v4.test.runtime.java.TestIntegerList,TestIntegerList,4641,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,3,0.0,false,48,0,9.205763084487065E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/RuntimeTestDescriptor.java,runtime-testsuite/test/org/antlr/v4/test/runtime/RuntimeTestDescriptor.java,org.antlr.v4.test.runtime.RuntimeTestDescriptor,RuntimeTestDescriptor,8739,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,5,0,5.166373180397158E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/LL1OptionalBlock.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlock.java,org.antlr.v4.codegen.model.LL1OptionalBlock,LL1OptionalBlock,548,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,3,0.0,false,10,0,7.006869150763188E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/LookaheadEventInfo.java,runtime/Java/src/org/antlr/v4/runtime/atn/LookaheadEventInfo.java,org.antlr.v4.runtime.atn.LookaheadEventInfo,LookaheadEventInfo,2597,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,8,0,0.0011155018639424051,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/AttributeDecl.java,tool/src/org/antlr/v4/codegen/model/decl/AttributeDecl.java,org.antlr.v4.codegen.model.decl.AttributeDecl,AttributeDecl,1574,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,7,0,5.238542367586881E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TextChunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TextChunk.java,org.antlr.v4.runtime.tree.pattern.TextChunk,TextChunk,3623,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ENUM,5,0,0.0,false,5,0,0.0011814052803198324,0,ENUM,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/GrammarType.java,runtime-testsuite/test/org/antlr/v4/test/runtime/GrammarType.java,org.antlr.v4.test.runtime.GrammarType,GrammarType,8747,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,9,0.0,false,11,0,6.264225583916428E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/LL1AltBlock.java,tool/src/org/antlr/v4/codegen/model/LL1AltBlock.java,org.antlr.v4.codegen.model.LL1AltBlock,LL1AltBlock,557,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,2,0,0.0,false,17,0,0.0033487874509421267,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/IntSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntSet.java,org.antlr.v4.runtime.misc.IntSet,IntSet,6701,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,8,0,5.658456465654826E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListIndexedGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListIndexedGetterDecl.java,org.antlr.v4.codegen.model.decl.ContextRuleListIndexedGetterDecl,ContextRuleListIndexedGetterDecl,1582,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,24,0.0,false,201,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestAmbigParseTrees.java,tool-testsuite/test/org/antlr/v4/test/tool/TestAmbigParseTrees.java,org.antlr.v4.test.tool.TestAmbigParseTrees,TestAmbigParseTrees,2608,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,16,0,5.238542367586881E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TokenTagToken.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TokenTagToken.java,org.antlr.v4.runtime.tree.pattern.TokenTagToken,TokenTagToken,3635,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,8,2,0.0,false,5,0,0.002380996831501424,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/PredAST.java,tool/src/org/antlr/v4/tool/ast/PredAST.java,org.antlr.v4.tool.ast.PredAST,PredAST,1591,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,4,0,6.089031190317484E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/RuleSempredFunction.java,tool/src/org/antlr/v4/codegen/model/RuleSempredFunction.java,org.antlr.v4.codegen.model.RuleSempredFunction,RuleSempredFunction,570,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,6,0.0,false,15,0,8.709818828869917E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/RuleActionFunction.java,tool/src/org/antlr/v4/codegen/model/RuleActionFunction.java,org.antlr.v4.codegen.model.RuleActionFunction,RuleActionFunction,576,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,0,2,0.0,false,285,0,4.968051566365362E-4,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/unicode/UnicodeDataTemplateController.java,tool/src/org/antlr/v4/unicode/UnicodeDataTemplateController.java,org.antlr.v4.unicode.UnicodeDataTemplateController,UnicodeDataTemplateController,4674,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,11,4,0.0,false,155,0,0.003093911989577054,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java,org.antlr.v4.runtime.atn.SemanticContext,SemanticContext,6723,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,2,0.0,false,3,0,5.642976265471207E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/BasicBlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/BasicBlockStartState.java,org.antlr.v4.runtime.atn.BasicBlockStartState,BasicBlockStartState,2628,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,8,2,0.0,false,3,0,0.00250187613804205,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/RuleNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/RuleNode.java,org.antlr.v4.runtime.tree.RuleNode,RuleNode,3653,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,55,14,0.0,false,149,0,0.006384983534321413,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/Rule.java,tool/src/org/antlr/v4/tool/Rule.java,org.antlr.v4.tool.Rule,Rule,584,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,8,0,0.0010796794584612577,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/ProcessorResult.java,runtime-testsuite/test/org/antlr/v4/test/runtime/ProcessorResult.java,org.antlr.v4.test.runtime.ProcessorResult,ProcessorResult,8779,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,12,0,5.238542367586881E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TagChunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TagChunk.java,org.antlr.v4.runtime.tree.pattern.TagChunk,TagChunk,3666,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,3,0.0,false,12,0,7.11084037296249E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/AmbiguityInfo.java,runtime/Java/src/org/antlr/v4/runtime/atn/AmbiguityInfo.java,org.antlr.v4.runtime.atn.AmbiguityInfo,AmbiguityInfo,2643,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,5,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/python3/Python3RuntimeTests.java,runtime-testsuite/test/org/antlr/v4/test/runtime/python3/Python3RuntimeTests.java,org.antlr.v4.test.runtime.python3.Python3RuntimeTests,Python3RuntimeTests,4692,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,12,0.0,false,129,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/TraceATN.java,runtime-testsuite/test/org/antlr/v4/test/runtime/TraceATN.java,org.antlr.v4.test.runtime.TraceATN,TraceATN,8790,unit
